speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,539,do the June I don't mind you know,9,50_plus,june mind know,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,540,yeah er,2,50_plus,yeah er,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,541,you know,2,50_plus,know,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,542,I I think if if there's enough of anybody in the <trunc>grou</trunc> enough of people in the group,18,50_plus,think enough anybody trunc grou trunc enough people group,50-plus,9
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,543,mm,1,50_plus,mm,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,545,yeah,1,50_plus,yeah,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,546,then they could both get holidays it's not too bad,11,50_plus,could get holidays bad,50-plus,4
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,547,yeah,1,50_plus,yeah,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,549,it get,2,50_plus,get,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,551,it gets to be tricky if X turns round just before the September one and says oh I've suddenly realised I've and,24,50_plus,gets tricky x turns round september one says oh suddenly realised,50-plus,11
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,552,yeah no,2,50_plus,yeah,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,553,and and no one's got any <trunc>f</trunc> sympathy,8,50_plus,one got trunc f trunc sympathy,50-plus,6
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,555,you know,2,50_plus,know,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,557,er and then if you are around the pressure is on well I know,14,50_plus,er around pressure well know,50-plus,5
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,559,you did June but would you,6,50_plus,june would,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,560,I know,2,50_plus,know,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,561,come in and do it? you know,8,50_plus,come know,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,562,can you possibly er,4,50_plus,possibly er,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,563,but I think I'll be in Zimbabwe anyway so I'm I think I'm beyond their reach,19,50_plus,think zimbabwe anyway think beyond reach,50-plus,6
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,564,yes that's a good one isn't it? I I <trunc>w</trunc> terribly sorry,14,50_plus,yes good one trunc w trunc terribly sorry,50-plus,8
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,565,terribly sorry,2,50_plus,terribly sorry,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,566,I'm actually,3,50_plus,actually,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,568,in Zimbabwe at the moment,5,50_plus,zimbabwe moment,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,569,I suppose if you if you paid for me to be come,12,50_plus,suppose paid come,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,570,yes,1,50_plus,yes,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,571,come back first class,4,50_plus,come back first class,50-plus,4
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,572,that's <trunc>ri</trunc> if there where if you sent a private plane and a helicopter,14,50_plus,trunc ri trunc sent private plane helicopter,50-plus,7
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,573,oh private plane is even better,6,50_plus,oh private plane even better,50-plus,5
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,574,that's <trunc>righ</trunc> well it's the only way isn't it?,12,50_plus,trunc righ trunc well way,50-plus,5
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,575,well,1,50_plus,well,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,576,how could you get there?,6,50_plus,could get,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,577,well quite and I'd have to come back as well,11,50_plus,well quite come back well,50-plus,5
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,578,that's of course,4,50_plus,course,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,579,and make up for you know,6,50_plus,make know,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,580,that's right extra couple of days' holiday,9,50_plus,right extra couple days holiday,50-plus,5
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,581,well,1,50_plus,well,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,582,in lieu,2,50_plus,lieu,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,583,well I need an extra couple of days you know,10,50_plus,well need extra couple days know,50-plus,6
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,584,for the stress,3,50_plus,stress,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,585,to get over the journey,5,50_plus,get journey,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,586,yes yes,2,50_plus,yes yes,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,587,and the stress,3,50_plus,stress,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,588,exactly,1,50_plus,exactly,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,589,yes I mean,3,50_plus,yes mean,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,590,of course you will,4,50_plus,course,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,592,that's right so that's well it might be a good deal,13,50_plus,right well might good deal,50-plus,5
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,593,well if they want me naturally,6,50_plus,well want naturally,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,594,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,595,when duty calls,3,50_plus,duty calls,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,596,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,597,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,598,make sure you leave your international roaming number otherwise you know,11,50_plus,make sure leave international roaming number otherwise know,50-plus,8
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,599,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,600,it'll be the cleft stick,6,50_plus,cleft stick,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,601,I hardly ever,3,50_plus,hardly ever,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,602,going down,2,50_plus,going,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,603,I hardly ever switch my phone on when I go abroad on holiday,13,50_plus,hardly ever switch phone go abroad holiday,50-plus,7
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,604,yeah right,2,50_plus,yeah right,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,605,it doesn't seem,4,50_plus,seem,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,606,otherwise you know what you'll get,7,50_plus,otherwise know get,50-plus,3
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,607,like I'm on holiday if I,7,50_plus,like holiday,50-plus,2
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,608,it absolutely not,3,50_plus,absolutely,50-plus,1
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,609,if I'm getting stuff like that,7,50_plus,getting stuff like,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,610,"<vocal desc=""laugh"" /> getting stuff like <vocal desc=""laugh"" />",3,50_plus,vocal desc laugh getting stuff like vocal desc laugh,50-plus,9
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,611,"no I don't need that <vocal desc=""laugh"" /> right",7,50_plus,need vocal desc laugh right,50-plus,5
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,612,righty-ho,1,50_plus,righty ho,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,613,I shall see you soon,5,50_plus,shall see soon,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,614,see you <trunc>th</trunc> see you soon,5,50_plus,see trunc th trunc see soon,50-plus,6
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,615,thank you very much for the coffee,7,50_plus,thank much coffee,50-plus,3
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,616,my pleasure as ever,4,50_plus,pleasure ever,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,617,very good of you,4,50_plus,good,50-plus,1
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,618,I'll see you in a bit,7,50_plus,see bit,50-plus,2
S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,619,"yes cheers <anon nameType=""m"" type=""name"" />",3,50_plus,yes cheers anon nametype type name,50-plus,6
S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,620,"cheers <anon nameType=""m"" type=""name"" />",2,50_plus,cheers anon nametype type name,50-plus,5
