speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,93,so somebody some labour in somewhere some <unclear /> in America I think probably,13,50_plus,somebody labour somewhere unclear america think probably,50-plus,7
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,94,"yeah <vocal desc=""laugh"" />",1,50_plus,yeah vocal desc laugh,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,95,"<unclear /> the records and there's you know made a note on it on the <pause dur=""short"" /> digital files and up it pops so something has lost forever just suddenly rose the top of the <pause dur=""short"" /> file",34,50_plus,unclear records know made note pause dur short digital files pops something lost forever suddenly rose top pause dur short file,50-plus,21
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,96,"yeah <pause dur=""short"" /> wow yes well you're erm <pause dur=""short"" /> you're very fortunate like that aren't you? cos some",19,50_plus,yeah pause dur short wow yes well erm pause dur short fortunate like cos,50-plus,14
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,97,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,98,"no one knows anything about my mother's family <pause dur=""short"" /> or or that's that's <trunc>th</trunc> that's the story",19,50_plus,one knows anything mother family pause dur short trunc th trunc story,50-plus,12
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,99,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,100,"and I was trying to track down some friends who live <pause dur=""short"" /> from their Facebook entry looks as if they might've <pause dur=""short"" /> their friends from college they might be living erm just three or four miles away from me",38,50_plus,trying track friends live pause dur short facebook entry looks might pause dur short friends college might living erm three four miles away,50-plus,23
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,101,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,102,"same place scenarios as <anon nameType=""f"" type=""name"" /> actually",6,50_plus,place scenarios anon nametype f type name actually,50-plus,8
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,103,oh right,2,50_plus,oh right,50-plus,2
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,104,"and <pause dur=""short"" /> so what did I have to do? I had to <pause dur=""short"" /> in really trying to track down them I <pause dur=""short"" /> I had to pay five pounds to Gingery United <pause dur=""short"" /> and I only used <pause dur=""short"" /> sort of fifty pence",37,50_plus,pause dur short pause dur short really trying track pause dur short pay five pounds gingery united pause dur short used pause dur short sort fifty pence,50-plus,27
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,105,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,106,in trying to track down the the other people,9,50_plus,trying track people,50-plus,3
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,107,"oh right <vocal desc=""laugh"" />",2,50_plus,oh right vocal desc laugh,50-plus,5
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,108,"er and <pause dur=""short"" /> so often one that'd gone by they reminded me I only got another three days to use my remaining four pounds fifty <pause dur=""short"" /> and I <trunc>t</trunc> <pause dur=""short"" /> probably been talking to my cousin on my mother's side and she <pause dur=""short"" /> talked a little bit er and her <pause dur=""short"" /> <trunc>s</trunc> cos she just one of the reasons I moved here was cos her cousin is only down in Fareham",66,50_plus,er pause dur short often one gone reminded got another three days use remaining four pounds fifty pause dur short trunc trunc pause dur short probably talking cousin mother side pause dur short talked little bit er pause dur short trunc trunc cos one reasons moved cos cousin fareham,50-plus,49
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,109,alright okay,2,50_plus,alright okay,50-plus,2
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,110,so she's only half an hour's drive away,10,50_plus,half hour drive away,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,111,mm,1,50_plus,mm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,112,"and she <pause dur=""short"" /> er er had sent me a <trunc>l</trunc> copy of the marriage certificates <pause dur=""short"" /> of my grandfather <pause dur=""short"" /> and we knew about <pause dur=""short"" /> my mother's father's side but not my mother's mother's side <pause dur=""short"" /> so I just <pause dur=""short"" /> put in put in her name and and the records came up <pause dur=""short"" /> very quickly with her father's name and I tracked down",60,50_plus,pause dur short er er sent trunc l trunc copy marriage certificates pause dur short grandfather pause dur short knew pause dur short mother father side mother mother side pause dur short pause dur short put put name records came pause dur short quickly father name tracked,50-plus,47
